new file name, old file name, CWE, CWE present, CWE description, CodeQl result
J1000, CWE111_Unsafe_JNI__console_01_bad, CWE-111, True, Unsafe JNI
J2146, CWE476_NULL_Pointer_Dereference__deref_after_check_01_bad, CWE-476, True, NULL Pointer Dereference
J2147, CWE476_NULL_Pointer_Dereference__deref_after_check_01_good, CWE-476, False, NULL Pointer Dereference
J2148, CWE476_NULL_Pointer_Dereference__Integer_01_bad, CWE-476, True, NULL Pointer Dereference
J2149, CWE476_NULL_Pointer_Dereference__Integer_01_good, CWE-476, False, NULL Pointer Dereference
J2150, CWE476_NULL_Pointer_Dereference__int_array_01_bad, CWE-476, True, NULL Pointer Dereference
J2151, CWE476_NULL_Pointer_Dereference__int_array_01_good, CWE-476, False, NULL Pointer Dereference
J2152, CWE476_NULL_Pointer_Dereference__null_check_after_deref_01_bad, CWE-476, True, NULL Pointer Dereference
J2153, CWE476_NULL_Pointer_Dereference__null_check_after_deref_01_good, CWE-476, False, NULL Pointer Dereference
J2154, CWE476_NULL_Pointer_Dereference__StringBuilder_01_bad, CWE-476, True, NULL Pointer Dereference
J2155, CWE476_NULL_Pointer_Dereference__StringBuilder_01_good, CWE-476, False, NULL Pointer Dereference
J2156, CWE476_NULL_Pointer_Dereference__String_01_bad, CWE-476, True, NULL Pointer Dereference
J2157, CWE476_NULL_Pointer_Dereference__String_01_good, CWE-476, False, NULL Pointer Dereference
J2158, CWE477_Obsolete_Functions__DataInputStream_readLine_01_bad, CWE-477, True, Obsolete Functions
J2159, CWE477_Obsolete_Functions__DataInputStream_readLine_01_good, CWE-477, False, Obsolete Functions
J2160, CWE477_Obsolete_Functions__Date_parse_01_bad, CWE-477, True, Obsolete Functions
J2161, CWE477_Obsolete_Functions__Date_parse_01_good, CWE-477, False, Obsolete Functions
J2162, CWE477_Obsolete_Functions__String_getBytes_01_bad, CWE-477, True, Obsolete Functions
J2163, CWE477_Obsolete_Functions__String_getBytes_01_good, CWE-477, False, Obsolete Functions
J2164, CWE477_Obsolete_Functions__URLEncoder_encode_Servlet_01_bad, CWE-477, True, Obsolete Functions
J2165, CWE477_Obsolete_Functions__URLEncoder_encode_Servlet_01_good, CWE-477, False, Obsolete Functions
J2166, CWE478_Missing_Default_Case_in_Switch__basic_01_bad, CWE-478, True, Missing Default Case in Switch
J2167, CWE478_Missing_Default_Case_in_Switch__basic_01_good, CWE-478, False, Missing Default Case in Switch
J2168, CWE481_Assigning_Instead_of_Comparing__basic_01_bad, CWE-481, True, Assigning Instead of Comparing
J2169, CWE481_Assigning_Instead_of_Comparing__basic_01_good, CWE-481, False, Assigning Instead of Comparing
J2170, CWE482_Comparing_Instead_of_Assigning__basic_01_bad, CWE-482, True, Comparing Instead of Assigning
J2171, CWE482_Comparing_Instead_of_Assigning__basic_01_good, CWE-482, False, Comparing Instead of Assigning
J2172, CWE483_Incorrect_Block_Delimitation__if_without_braces_multiline_01_bad, CWE-483, True, Incorrect Block Delimitation
J2173, CWE483_Incorrect_Block_Delimitation__if_without_braces_multiline_01_good, CWE-483, False, Incorrect Block Delimitation
J2174, CWE483_Incorrect_Block_Delimitation__if_without_braces_single_line_01_bad, CWE-483, True, Incorrect Block Delimitation
J2175, CWE483_Incorrect_Block_Delimitation__if_without_braces_single_line_01_good, CWE-483, False, Incorrect Block Delimitation
J2176, CWE483_Incorrect_Block_Delimitation__semicolon_01_bad, CWE-483, True, Incorrect Block Delimitation
J2177, CWE483_Incorrect_Block_Delimitation__semicolon_01_good, CWE-483, False, Incorrect Block Delimitation
J2178, CWE484_Omitted_Break_Statement_in_Switch__basic_01_bad, CWE-484, True, Omitted Break Statement in Switch
J2179, CWE484_Omitted_Break_Statement_in_Switch__basic_01_good, CWE-484, False, Omitted Break Statement in Switch
J2180, CWE486_Compare_Classes_by_Name__basic_01_bad, CWE-486, True, Compare Classes by Name
J2181, CWE486_Compare_Classes_by_Name__basic_01_good, CWE-486, False, Compare Classes by Name
J2182, CWE491_Object_Hijack__basic_01_bad, CWE-491, True, Object Hijack
J2183, CWE491_Object_Hijack__basic_01_good1, CWE-491, False, Object Hijack
J2184, CWE499_Sensitive_Data_Serializable__serializable_01_bad, CWE-499, True, Sensitive Data Serializable
J2185, CWE499_Sensitive_Data_Serializable__serializable_01_good1, CWE-499, False, Sensitive Data Serializable
J2186, CWE499_Sensitive_Data_Serializable__serializable_01_good2, CWE-499, False, Sensitive Data Serializable
J2187, CWE500_Public_Static_Field_Not_Final__String_01_bad, CWE-500, True, Public Static Field Not Final
J2188, CWE500_Public_Static_Field_Not_Final__String_01_good1, CWE-500, False, Public Static Field Not Final
J2189, CWE506_Embedded_Malicious_Code__aes_encrypted_payload_01_bad, CWE-506, True, Embedded Malicious Code
J2190, CWE506_Embedded_Malicious_Code__aes_encrypted_payload_01_good, CWE-506, False, Embedded Malicious Code
J2191, CWE506_Embedded_Malicious_Code__base64_encoded_payload_01_bad, CWE-506, True, Embedded Malicious Code
J2192, CWE506_Embedded_Malicious_Code__base64_encoded_payload_01_good, CWE-506, False, Embedded Malicious Code
J2193, CWE506_Embedded_Malicious_Code__email_01_bad, CWE-506, True, Embedded Malicious Code
J2195, CWE506_Embedded_Malicious_Code__file_properties_01_bad, CWE-506, True, Embedded Malicious Code
J2196, CWE506_Embedded_Malicious_Code__file_properties_01_good, CWE-506, False, Embedded Malicious Code
J2197, CWE506_Embedded_Malicious_Code__file_transfer_connect_tcp_01_bad, CWE-506, True, Embedded Malicious Code
J2199, CWE506_Embedded_Malicious_Code__file_transfer_listen_tcp_01_bad, CWE-506, True, Embedded Malicious Code
J2201, CWE506_Embedded_Malicious_Code__reflection_01_bad, CWE-506, True, Embedded Malicious Code
J2202, CWE506_Embedded_Malicious_Code__reflection_01_good, CWE-506, False, Embedded Malicious Code
J2203, CWE506_Embedded_Malicious_Code__screen_capture_01_bad, CWE-506, True, Embedded Malicious Code
J2205, CWE510_Trapdoor__hostname_based_logic_01_bad, CWE-510, True, Trapdoor
J2206, CWE510_Trapdoor__hostname_based_logic_01_good, CWE-510, False, Trapdoor
J2207, CWE510_Trapdoor__ip_based_logic_01_bad, CWE-510, True, Trapdoor
J2208, CWE510_Trapdoor__ip_based_logic_01_good, CWE-510, False, Trapdoor
J2209, CWE510_Trapdoor__network_connection_01_bad, CWE-510, True, Trapdoor
J2211, CWE510_Trapdoor__network_listen_01_bad, CWE-510, True, Trapdoor
J2213, CWE511_Logic_Time_Bomb__counter_01_bad, CWE-511, True, Logic Time Bomb
J2214, CWE511_Logic_Time_Bomb__counter_01_good, CWE-511, False, Logic Time Bomb
J2215, CWE511_Logic_Time_Bomb__rand_01_bad, CWE-511, True, Logic Time Bomb
J2216, CWE511_Logic_Time_Bomb__rand_01_good, CWE-511, False, Logic Time Bomb
J2217, CWE511_Logic_Time_Bomb__time_01_bad, CWE-511, True, Logic Time Bomb
J2218, CWE511_Logic_Time_Bomb__time_01_good, CWE-511, False, Logic Time Bomb
J2219, CWE523_Unprotected_Cred_Transport__Servlet_01_bad, CWE-523, True, Unprotected Cred Transport
J2220, CWE523_Unprotected_Cred_Transport__Servlet_01_good, CWE-523, False, Unprotected Cred Transport
J2221, CWE526_Info_Exposure_Environment_Variables__Servlet_01_bad, CWE-526, True, Info Exposure Environment Variables
J2222, CWE526_Info_Exposure_Environment_Variables__Servlet_01_good, CWE-526, False, Info Exposure Environment Variables
J2223, CWE526_Info_Exposure_Environment_Variables__writeLine_01_bad, CWE-526, True, Info Exposure Environment Variables
J2224, CWE526_Info_Exposure_Environment_Variables__writeLine_01_good, CWE-526, False, Info Exposure Environment Variables
J2225, CWE533_Info_Exposure_Server_Log__Servlet_01_bad, CWE-533, True, Info Exposure Server Log
J2226, CWE533_Info_Exposure_Server_Log__Servlet_01_good, CWE-533, False, Info Exposure Server Log
J2227, CWE534_Info_Exposure_Debug_Log__Servlet_01_bad, CWE-534, True, Info Exposure Debug Log
J2228, CWE534_Info_Exposure_Debug_Log__Servlet_01_good, CWE-534, False, Info Exposure Debug Log
J2229, CWE535_Info_Exposure_Shell_Error__Servlet_01_bad, CWE-535, True, Info Exposure Shell Error
J2230, CWE535_Info_Exposure_Shell_Error__Servlet_01_good, CWE-535, False, Info Exposure Shell Error
J2231, CWE539_Information_Exposure_Through_Persistent_Cookie__Servlet_01_bad, CWE-539, True, Information Exposure Through Persistent Cookie
J2232, CWE539_Information_Exposure_Through_Persistent_Cookie__Servlet_01_good, CWE-539, False, Information Exposure Through Persistent Cookie
J2233, CWE546_Suspicious_Comment__BUG_01_bad, CWE-546, True, Suspicious Comment
J2234, CWE546_Suspicious_Comment__BUG_01_good, CWE-546, False, Suspicious Comment
J2235, CWE546_Suspicious_Comment__FIXME_01_bad, CWE-546, True, Suspicious Comment
J2236, CWE546_Suspicious_Comment__FIXME_01_good, CWE-546, False, Suspicious Comment
J2237, CWE546_Suspicious_Comment__HACK_01_bad, CWE-546, True, Suspicious Comment
J2238, CWE546_Suspicious_Comment__HACK_01_good, CWE-546, False, Suspicious Comment
J2239, CWE546_Suspicious_Comment__LATER_01_bad, CWE-546, True, Suspicious Comment
J2240, CWE546_Suspicious_Comment__LATER_01_good, CWE-546, False, Suspicious Comment
J2241, CWE546_Suspicious_Comment__TODO_01_bad, CWE-546, True, Suspicious Comment
J2242, CWE546_Suspicious_Comment__TODO_01_good, CWE-546, False, Suspicious Comment
J2243, CWE549_Missing_Password_Masking__Servlet_01_bad, CWE-549, True, Missing Password Masking
J2244, CWE549_Missing_Password_Masking__Servlet_01_good, CWE-549, False, Missing Password Masking
J2245, CWE561_Dead_Code__unused_method_01_bad, CWE-561, True, Dead Code
J2246, CWE561_Dead_Code__unused_method_01_good1, CWE-561, False, Dead Code
J2247, CWE563_Unused_Variable__unused_init_variable_int_01_bad, CWE-563, True, Unused Variable
J2248, CWE563_Unused_Variable__unused_init_variable_int_01_good, CWE-563, False, Unused Variable
J2249, CWE563_Unused_Variable__unused_init_variable_long_01_bad, CWE-563, True, Unused Variable
J2250, CWE563_Unused_Variable__unused_init_variable_long_01_good, CWE-563, False, Unused Variable
J2251, CWE563_Unused_Variable__unused_init_variable_StringBuilder_01_bad, CWE-563, True, Unused Variable
J2252, CWE563_Unused_Variable__unused_init_variable_StringBuilder_01_good, CWE-563, False, Unused Variable
J2253, CWE563_Unused_Variable__unused_init_variable_String_01_bad, CWE-563, True, Unused Variable
J2254, CWE563_Unused_Variable__unused_init_variable_String_01_good, CWE-563, False, Unused Variable
J2255, CWE563_Unused_Variable__unused_parameter_value_01_bad, CWE-563, True, Unused Variable
J2256, CWE563_Unused_Variable__unused_parameter_value_01_good, CWE-563, False, Unused Variable
J2257, CWE563_Unused_Variable__unused_parameter_variable_01_bad, CWE-563, True, Unused Variable
J2258, CWE563_Unused_Variable__unused_parameter_variable_01_good, CWE-563, False, Unused Variable
J2259, CWE563_Unused_Variable__unused_private_member_value_01_bad, CWE-563, True, Unused Variable
J2260, CWE563_Unused_Variable__unused_private_member_value_01_good1, CWE-563, False, Unused Variable
J2261, CWE563_Unused_Variable__unused_private_member_variable_01_bad, CWE-563, True, Unused Variable
J2262, CWE563_Unused_Variable__unused_private_member_variable_01_good1, CWE-563, False, Unused Variable
J2263, CWE563_Unused_Variable__unused_public_member_value_01_bad, CWE-563, True, Unused Variable
J2264, CWE563_Unused_Variable__unused_public_member_value_01_good1, CWE-563, False, Unused Variable
J2265, CWE563_Unused_Variable__unused_public_member_variable_01_bad, CWE-563, True, Unused Variable
J2266, CWE563_Unused_Variable__unused_public_member_variable_01_good1, CWE-563, False, Unused Variable
J2267, CWE563_Unused_Variable__unused_uninit_variable_int_01_bad, CWE-563, True, Unused Variable
J2268, CWE563_Unused_Variable__unused_uninit_variable_int_01_good, CWE-563, False, Unused Variable
J2269, CWE563_Unused_Variable__unused_uninit_variable_long_01_bad, CWE-563, True, Unused Variable
J2270, CWE563_Unused_Variable__unused_uninit_variable_long_01_good, CWE-563, False, Unused Variable
J2271, CWE563_Unused_Variable__unused_uninit_variable_StringBuilder_01_bad, CWE-563, True, Unused Variable
J2272, CWE563_Unused_Variable__unused_uninit_variable_StringBuilder_01_good, CWE-563, False, Unused Variable
J2273, CWE563_Unused_Variable__unused_uninit_variable_String_01_bad, CWE-563, True, Unused Variable
J2274, CWE563_Unused_Variable__unused_uninit_variable_String_01_good, CWE-563, False, Unused Variable
J2275, CWE563_Unused_Variable__unused_value_int_01_bad, CWE-563, True, Unused Variable
J2276, CWE563_Unused_Variable__unused_value_int_01_good, CWE-563, False, Unused Variable
J2277, CWE563_Unused_Variable__unused_value_long_01_bad, CWE-563, True, Unused Variable
J2278, CWE563_Unused_Variable__unused_value_long_01_good, CWE-563, False, Unused Variable
J2279, CWE563_Unused_Variable__unused_value_StringBuilder_01_bad, CWE-563, True, Unused Variable
J2280, CWE563_Unused_Variable__unused_value_StringBuilder_01_good, CWE-563, False, Unused Variable
J2281, CWE563_Unused_Variable__unused_value_String_01_bad, CWE-563, True, Unused Variable
J2282, CWE563_Unused_Variable__unused_value_String_01_good, CWE-563, False, Unused Variable
J2283, CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_01_bad, CWE-566, True, Authorization Bypass Through SQL Primary
J2284, CWE566_Authorization_Bypass_Through_SQL_Primary__Servlet_01_good, CWE-566, False, Authorization Bypass Through SQL Primary
J2285, CWE568_Finalize_Without_Super__empty_01_bad, CWE-568, True, Finalize Without Super
J2286, CWE568_Finalize_Without_Super__empty_01_good1, CWE-568, False, Finalize Without Super
J2287, CWE568_Finalize_Without_Super__from_console_01_bad, CWE-568, True, Finalize Without Super
J2288, CWE568_Finalize_Without_Super__from_console_01_good1, CWE-568, False, Finalize Without Super
J2289, CWE570_Expression_Always_False__class_getClass_equal_01_bad, CWE-570, True, Expression Always False
J2290, CWE570_Expression_Always_False__class_getClass_equal_01_good, CWE-570, False, Expression Always False
J2291, CWE570_Expression_Always_False__false_01_bad, CWE-570, True, Expression Always False
J2292, CWE570_Expression_Always_False__false_01_good, CWE-570, False, Expression Always False
J2293, CWE570_Expression_Always_False__n_equal_n_minus_one_01_bad, CWE-570, True, Expression Always False
J2294, CWE570_Expression_Always_False__n_equal_n_minus_one_01_good, CWE-570, False, Expression Always False
J2295, CWE570_Expression_Always_False__n_less_int_min_01_bad, CWE-570, True, Expression Always False
J2296, CWE570_Expression_Always_False__n_less_int_min_01_good, CWE-570, False, Expression Always False
J2297, CWE570_Expression_Always_False__private_01_bad, CWE-570, True, Expression Always False
J2298, CWE570_Expression_Always_False__private_01_good, CWE-570, False, Expression Always False
J2299, CWE570_Expression_Always_False__private_five_01_bad, CWE-570, True, Expression Always False
J2300, CWE570_Expression_Always_False__private_five_01_good, CWE-570, False, Expression Always False
J2301, CWE570_Expression_Always_False__private_return_01_bad, CWE-570, True, Expression Always False
J2302, CWE570_Expression_Always_False__private_return_01_good, CWE-570, False, Expression Always False
J2303, CWE570_Expression_Always_False__private_static_final_01_bad, CWE-570, True, Expression Always False
J2304, CWE570_Expression_Always_False__private_static_final_01_good, CWE-570, False, Expression Always False
J2305, CWE570_Expression_Always_False__private_static_final_five_01_bad, CWE-570, True, Expression Always False
J2306, CWE570_Expression_Always_False__private_static_final_five_01_good, CWE-570, False, Expression Always False
J2307, CWE570_Expression_Always_False__static_01_bad, CWE-570, True, Expression Always False
J2308, CWE570_Expression_Always_False__static_01_good, CWE-570, False, Expression Always False
J2309, CWE570_Expression_Always_False__static_final_01_bad, CWE-570, True, Expression Always False
J2310, CWE570_Expression_Always_False__static_final_01_good, CWE-570, False, Expression Always False
J2311, CWE570_Expression_Always_False__static_final_five_01_bad, CWE-570, True, Expression Always False
J2312, CWE570_Expression_Always_False__static_final_five_01_good, CWE-570, False, Expression Always False
J2313, CWE570_Expression_Always_False__static_five_01_bad, CWE-570, True, Expression Always False
J2314, CWE570_Expression_Always_False__static_five_01_good, CWE-570, False, Expression Always False
J2315, CWE570_Expression_Always_False__static_return_01_bad, CWE-570, True, Expression Always False
J2316, CWE570_Expression_Always_False__static_return_01_good, CWE-570, False, Expression Always False
J2317, CWE570_Expression_Always_False__string_equals_01_bad, CWE-570, True, Expression Always False
J2318, CWE570_Expression_Always_False__string_equals_01_good, CWE-570, False, Expression Always False
J2319, CWE570_Expression_Always_False__two_equals_three_01_bad, CWE-570, True, Expression Always False
J2320, CWE570_Expression_Always_False__two_equals_three_01_good, CWE-570, False, Expression Always False
J2321, CWE571_Expression_Always_True__class_getClass_not_equal_01_bad, CWE-571, True, Expression Always True
J2322, CWE571_Expression_Always_True__class_getClass_not_equal_01_good, CWE-571, False, Expression Always True
J2323, CWE571_Expression_Always_True__n_equal_m_minus_one_01_bad, CWE-571, True, Expression Always True
J2324, CWE571_Expression_Always_True__n_equal_m_minus_one_01_good, CWE-571, False, Expression Always True
J2325, CWE571_Expression_Always_True__n_less_int_max_01_bad, CWE-571, True, Expression Always True
J2326, CWE571_Expression_Always_True__n_less_int_max_01_good, CWE-571, False, Expression Always True
J2327, CWE571_Expression_Always_True__private_01_bad, CWE-571, True, Expression Always True
J2328, CWE571_Expression_Always_True__private_01_good, CWE-571, False, Expression Always True
J2329, CWE571_Expression_Always_True__private_five_01_bad, CWE-571, True, Expression Always True
J2330, CWE571_Expression_Always_True__private_five_01_good, CWE-571, False, Expression Always True
J2331, CWE571_Expression_Always_True__private_return_01_bad, CWE-571, True, Expression Always True
J2332, CWE571_Expression_Always_True__private_return_01_good, CWE-571, False, Expression Always True
J2333, CWE571_Expression_Always_True__private_static_final_01_bad, CWE-571, True, Expression Always True
J2334, CWE571_Expression_Always_True__private_static_final_01_good, CWE-571, False, Expression Always True
J2335, CWE571_Expression_Always_True__private_static_final_five_01_bad, CWE-571, True, Expression Always True
J2336, CWE571_Expression_Always_True__private_static_final_five_01_good, CWE-571, False, Expression Always True
J2337, CWE571_Expression_Always_True__static_01_bad, CWE-571, True, Expression Always True
J2338, CWE571_Expression_Always_True__static_01_good, CWE-571, False, Expression Always True
J2339, CWE571_Expression_Always_True__static_final_01_bad, CWE-571, True, Expression Always True
J2340, CWE571_Expression_Always_True__static_final_01_good, CWE-571, False, Expression Always True
J2341, CWE571_Expression_Always_True__static_final_five_01_bad, CWE-571, True, Expression Always True
J2342, CWE571_Expression_Always_True__static_final_five_01_good, CWE-571, False, Expression Always True
J2343, CWE571_Expression_Always_True__static_five_01_bad, CWE-571, True, Expression Always True
J2344, CWE571_Expression_Always_True__static_five_01_good, CWE-571, False, Expression Always True
